*DESCRIPTION
*1HR
*8HR
*24HR
*DMAX1HR
*DAILYMEAN
************DESCRIPTION************
"File Generated On:","2024-04-05"
"",""
"Annual Summary Report",""
"Pollutant: CO",""
"Units: ppm",""
"Day: from midnight to midnight.",""
"All data reported in standard local time",""
" ",""
"Reporting Criteria for 1hr report:",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% of the hours during the month have valid measurements",""
"Annual average and standard deviation are reported if 50% of hours in year are valid and each quarter has at least 2 valid months",""
" ",""
"Reporting Criteria for 8hr report:",""
"Running 8 hour averages are calculated with reporting hour being end hour (eg. 8pm = average of 1pm to 8pm)",""
"8 hour averages are valid if at least 6 of the 8 hours are valid",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% of the hours during the month have valid running 8-hour average",""
"Annual average and standard deviation are reported if 50% of running 8-hour averages are valid and each quarter has at least 2 valid months",""
" ",""
"Reporting Criteria for 24hr report:",""
"Running 24 hour averages are calculated with reporting hour being end hour (eg. 8pm = 24 hour average from 9pm previous day to 8pm)",""
"24 hour averages are valid if at least 18 of the 24 hours are valid",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% of the hours during the month have valid running 24-hour average",""
"Annual average and standard deviation are reported if 50% of running 24-hour averages are valid and each quarter has at least 2 valid months",""
" ",""
"Reporting Criteria for DMax1hr report:",""
"Daily max 1-hour only valid if at least 18 of 24 hours have valid data",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% days have a valid daily 1-hr max",""
"Annual average and standard deviation are reported if 50% of days have valid daily 1-hr max and each quarter has at least 2 valid months",""
" ",""
"Reporting Criteria for DailyMean report:",""
"Daily means are valid if at least 18 of the 24 hours are valid",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% days have a valid daily mean",""
"Annual average and standard deviation are reported if 50% of days have daily mean and each quarter has at least 2 valid months",""
************1HR************
"NAPS ID","City","P/T","Location","Latitude","Longitude","Elevation","ID","Minimum","10th Percentile","30th Percentile","50th Percentile","70th Percentile","80th Percentile","90th Percentile","95th Percentile","98th Percentile","99th Percentile","99.9th Percentile","Maximum","Percent Completeness","January","February","March","April","May","June","July","August","September","October","November","December","Mean","Standard Deviation","",""
"050113","Laval","QC","1160 Boul Pie-Ix","45.54746246","-73.7483139","35","1HR","0.07","0.14","0.16","0.18","0.22","0.25","0.31","0.37","0.44","0.49","0.71","1.01","95.55936073","0.23","0.25","0.22","0.18","0.16","0.15","0.19","0.22","0.2","0.22","0.22","0.22","0.21","0.080282822","",""
"050128","Montréal","QC","90-A Rue Herve-Saint-Martin, Dorval","45.46832275","-73.74119568","33","1HR","0.08","0.13","0.15","0.17","0.2","0.22","0.26","0.31","0.37","0.4","0.57","0.69","99.66894977","0.22","0.22","0.19","0.17","0.15","0.14","0.17","0.2","0.18","0.2","0.19","0.21","0.19","0.062348079","",""
"050129","Montréal","QC","12400 Wilfrid-Ouellette (R-D-P)","45.65169144","-73.57382202","29","1HR","0.08","0.13","0.16","0.18","0.21","0.23","0.28","0.33","0.4","0.46","0.64","1.07","99.00684932","0.22","0.24","0.21","0.17","0.16","0.15","0.18","0.21","0.19","0.21","0.21","0.21","0.2","0.069874857","",""
"050135","Montréal","QC","4240 Rue Charleroi","45.59339905","-73.63726044","41","1HR","0.08","0.14","0.17","0.19","0.23","0.26","0.31","0.37","0.46","0.55","0.85","1.37","99.49771689","0.24","0.26","0.23","0.19","0.17","0.16","0.19","0.23","0.21","0.24","0.24","0.23","0.22","0.087125816","",""
"050136","Montréal","QC","75 Rue Ontario Est","45.51218796","-73.56684113","32","1HR","0.08","0.15","0.17","0.2","0.22","0.24","0.28","0.32","0.37","0.42","0.56","0.71","99.50913242","0.22","0.23","0.21","0.19","0.17","0.17","0.19","0.23","0.21","0.22","0.23","0.24","0.21","0.060412509","",""
"050204","Gatineau","QC","255 St-Redempteur, Hull","45.43598557","-75.72342682","62","1HR","0.08","0.13","0.15","0.17","0.2","0.22","0.27","0.31","0.39","0.43","0.56","0.73","93.44748858","0.2","0.21","0.2","0.16","0.15","0.14","0.18","0.21","0.19","0.21","0.2","0.2","0.19","0.064510426","",""
"050308","Quebec","QC","600 Rue Des Sables","46.82117844","-71.22049713","8","1HR","0.08","0.13","0.16","0.18","0.21","0.24","0.3","0.37","0.47","0.55","0.95","1.79","93.32191781","0.22","0.23","0.23","0.16","0.15","0.17","0.18","0.23","0.21","0.2","0.24","0.21","0.2","0.091855734","",""
"050313","Quebec","QC","Autoroute Henri Iv Nord/Sortie 138","46.78132248","-71.30871582","52","1HR","0.08","0.15","0.2","0.27","0.36","0.43","0.54","0.64","0.79","0.91","1.38","1.97","92.956621","0.36","0.4","0.43","0.23","0.23","0.29","0.29","0.33","0.3","0.26","0.31","0.33","0.31","0.173879371","",""
"054401","Saint-Anicet","QC","1128 De La Guerre","45.12062454","-74.28959656","50","1HR","0.08","0.12","0.14","0.16","0.17","0.19","0.21","0.23","0.27","0.31","0.47","0.55","86.91780822","0.17","0.19","0.17","0.16","0.14","0.13","0.16","0.18","0.17","0.17","0.17","","0.16","0.04185493","",""
"060104","Ottawa","ON","Rideau & Wurtemburg","45.43432999","-75.6760025","68","1HR","0.03","0.14","0.16","0.19","0.22","0.24","0.28","0.32","0.4","0.45","0.6","0.77","37.6369863","0.21","0.23","0.22","0.18","0.16","","","","","","","","","","",""
"060204","Windsor","ON","467 University Ave. West","42.31577682","-83.04367065","176","1HR","0.04","0.16","0.19","0.22","0.25","0.27","0.32","0.39","0.5","0.58","0.94","1.57","97.06621005","0.23","0.24","0.22","0.22","0.21","0.2","0.25","0.27","0.24","0.24","0.25","0.25","0.24","0.089851532","",""
"060430","Toronto","ON","125 Resources Road","43.70944214","-79.54350281","141","1HR","0.07","0.16","0.19","0.22","0.26","0.29","0.35","0.43","0.55","0.64","1.03","1.18","98.03652968","0.24","0.24","0.26","0.22","0.22","0.2","0.26","0.27","0.27","0.24","0.27","0.23","0.24","0.10037535","",""
"060438","Toronto","ON","401w - 125 Resources Rd.","43.71110535","-79.54342651","139","1HR","0.02","0.18","0.24","0.3","0.37","0.43","0.52","0.61","0.74","0.87","1.17","1.35","95.78767123","0.33","0.33","0.33","0.3","0.31","0.27","0.36","0.37","0.36","0.32","0.36","0.31","0.33","0.148339439","",""
"060440","Toronto","ON","4905 Dufferin Street","43.7804184","-79.46752167","","1HR","0.05","0.15","0.17","0.2","0.23","0.25","0.29","0.35","0.44","0.52","0.79","2.11","97.48858447","0.2","0.21","0.21","0.23","0.19","0.18","0.21","0.24","0.22","0.22","0.24","0.21","0.21","0.079211334","",""
"060512","Hamilton","ON","Elgin & Kelly","43.25777817","-79.86167145","90","1HR","0.07","0.15","0.17","0.2","0.24","0.28","0.36","0.43","0.53","0.62","0.97","1.45","97.75114155","0.22","0.23","0.25","0.26","0.23","0.19","0.23","0.24","0.23","0.23","0.22","0.24","0.23","0.102874499","",""
"080111","Regina","SK","1621 Albert St.","50.45270157","-104.6159973","585","1HR","0.04","0.13","0.15","0.16","0.18","0.2","0.24","0.29","0.39","0.46","0.69","1.07","96.02739726","0.19","0.19","0.17","0.16","0.14","0.13","0.2","0.23","0.19","0.19","0.17","0.18","0.18","0.067403476","",""
"080211","Saskatoon","SK","511 1st Avenue North","52.13613129","-106.6629333","483","1HR","0.07","0.13","0.15","0.17","0.2","0.23","0.29","0.36","0.52","0.78","1.81","2.88","98.26484018","0.2","0.22","0.19","0.17","0.15","0.14","0.3","0.22","0.19","0.23","0.22","0.21","0.2","0.138537157","",""
"090120","Edmonton","AB","6240 113 Street","53.50022125","-113.5260544","681","1HR","0","0.1","0.2","0.2","0.2","0.3","0.3","0.4","0.6","0.9","2","16.8","93.57305936","0.24","0.19","0.22","0.16","0.13","0.14","0.31","0.23","0.23","0.29","0.27","0.24","0.22","0.32914768","",""
"090121","Edmonton","AB","17 Street & 105 Avenue","53.54822922","-113.3681107","670","1HR","0.1","0.1","0.2","0.2","0.2","0.3","0.3","0.4","0.5","0.7","2","2.3","94.9086758","0.22","0.2","0.21","0.18","0.17","0.21","0.35","0.28","0.24","0.23","0.23","0.22","0.23","0.136049125","",""
"090136","St. Albert","AB","37 Sunset Blvd","53.62690735","-113.6118851","681","1HR","0","0.1","0.1","0.2","0.2","0.3","0.3","0.4","0.6","0.7","1.4","1.9","93.18493151","0.25","0.22","0.23","0.16","0.12","0.12","0.22","0.19","0.19","0.22","0.26","0.25","0.2","0.130069322","",""
"090140","Edmonton","AB","9619 - 105a Avenue Nw","53.54949951","-113.4859009","1100","1HR","0","0.2","0.2","0.2","0.3","0.3","0.4","0.5","0.6","0.8","2.1","2.3","95.14840183","0.26","0.24","0.24","0.21","0.19","0.22","0.39","0.31","0.27","0.27","0.31","0.28","0.27","0.143674038","",""
"090141","Edmonton","AB","11313 - 61 Avenue Nw","53.49779892","-113.5270004","671","1HR","0","0.1","0.2","0.2","0.3","0.3","0.4","0.4","0.6","0.6","1","1","7.910958904","","","","","","","","","","","","0.24","","","",""
"090229","Calgary","AB","4700 110 Avenue Se","50.9551239","-113.9697418","1032","1HR","0.1","0.14","0.16","0.19","0.23","0.28","0.36","0.44","0.57","0.69","1.19","1.61","94.7716895","0.25","0.24","0.21","0.18","0.16","0.15","0.31","0.26","0.2","0.21","0.24","0.28","0.22","0.120412924","",""
"090230","Calgary","AB","2425 9th Ave Se","51.03089905","-114.0091019","1038","1HR","0","0.13","0.16","0.19","0.26","0.32","0.43","0.54","0.77","0.98","1.35","1.76","94.7716895","0.33","0.26","0.23","0.19","0.15","0.16","0.32","0.27","0.22","0.23","0.28","0.32","0.25","0.162906341","",""
"090235","Calgary","AB","3303 - 33 Street Nw","51.08265686","-114.1388245","1100","1HR","0","0.12","0.14","0.16","0.19","0.23","0.31","0.38","0.51","0.64","1.08","1.46","94.46347032","0.22","0.21","0.19","0.16","0.14","0.13","0.28","0.22","0.17","0.19","0.19","0.23","0.19","0.108309997","",""
"090250","Airdrie","AB","Chinook Winds Park","51.26807785","-114.037796","1090","1HR","0.1","0.2","0.2","0.2","0.3","0.3","0.4","0.4","0.5","0.6","1.3","1.6","94.30365297","0.22","0.23","0.21","0.2","0.21","0.24","0.42","0.36","0.27","0.23","0.22","0.23","0.25","0.114834882","",""
"090302","Red Deer","AB","73 Street & Riverside Drive","52.29867172","-113.7935181","858","1HR","0.1","0.1","0.1","0.2","0.2","0.2","0.3","0.4","0.5","0.6","1.3","1.7","94.56621005","0.24","0.22","0.2","0.15","0.12","0.12","0.26","0.22","0.18","0.18","0.21","0.21","0.19","0.115256778","",""
"090304","Red Deer","AB","11 Lancaster Drive","52.24095154","-113.7654419","907","1HR","0.1","0.1","0.2","0.2","0.2","0.3","0.3","0.4","0.5","0.6","1.4","1.8","94.41780822","0.22","0.21","0.19","0.17","0.18","0.21","0.35","0.3","0.22","0.2","0.18","0.21","0.22","0.111813177","",""
"090402","Medicine Hat","AB","12th St Nw & Division Ave.","50.04893112","-110.68116","709","1HR","0","0.1","0.1","0.1","0.2","0.2","0.2","0.3","0.3","0.4","0.6","1.1","94.37214612","0.13","0.17","0.14","0.12","0.1","0.1","0.21","0.2","0.15","0.14","0.13","0.16","0.15","0.073529031","",""
"090502","Lethbridge","AB","","49.71620941","-112.8005981","918","1HR","0","0.1","0.2","0.2","0.3","0.3","0.4","0.5","0.6","0.7","1.5","1.8","89.6347032","0.17","0.22","0.19","","0.11","0.22","0.46","0.41","0.29","0.24","0.24","0.21","0.25","0.146058223","",""
"090601","Fort Saskatchewan","AB","9209a-96 Ave","53.6987381","-113.222847","628","1HR","0","0.11","0.14","0.17","0.21","0.25","0.32","0.39","0.54","0.69","2.14","2.43","97.956621","0.22","0.2","0.21","0.16","0.15","0.13","0.29","0.21","0.2","0.21","0.24","0.23","0.2","0.141537539","",""
"090701","Fort Mcmurray","AB","Franklin Avenue","56.73340988","-111.3904724","260","1HR","0.1","0.1","0.1","0.1","0.2","0.2","0.2","0.3","0.4","0.5","0.8","1.5","95.17123288","0.16","0.15","0.16","0.14","0.11","0.11","0.21","0.19","0.19","0.17","0.17","0.16","0.16","0.081118603","",""
"091701","Steeper","AB","Ne 12 48 22 W5","53.13249969","-117.0911102","1400","1HR","0.01","0.11","0.13","0.15","0.17","0.2","0.25","0.34","0.5","0.59","1.37","2.2","94.32648402","0.13","0.17","0.13","0.14","0.15","0.16","0.35","0.28","0.18","0.14","0.13","0.14","0.18","0.112925059","",""
"092001","Grande Prairie","AB","10327 - 107 Avenue","55.17660141","-118.8078003","658","1HR","0.04","0.13","0.16","0.18","0.23","0.26","0.34","0.43","0.61","0.86","1.47","1.79","93.98401826","0.29","0.25","0.25","0.19","0.16","0.14","0.25","0.24","0.19","0.21","0.26","0.25","0.22","0.132992101","",""
"100111","Metro Van - Port Moody","BC","Moody & Esplanade St.","49.28089142","-122.8492889","6","1HR","0.09","0.15","0.18","0.21","0.25","0.28","0.33","0.39","0.47","0.58","1","1.31","99.09817352","0.24","0.22","0.23","0.22","0.2","0.21","0.19","0.26","0.24","0.24","0.24","0.25","0.23","0.089043777","",""
"100112","Metro Van - Vancouver","BC","Robson/Hornby","49.28227234","-123.1218796","32","1HR","0.06","0.12","0.15","0.18","0.21","0.23","0.27","0.31","0.37","0.43","0.69","1.72","98.98401826","0.22","0.22","0.19","0.17","0.13","0.14","0.14","0.2","0.21","0.2","0.19","0.22","0.19","0.072723363","",""
"100119","Metro Van - Burnaby","BC","5455 Rumble Street","49.21519089","-122.9856644","122","1HR","0.06","0.11","0.14","0.17","0.2","0.22","0.25","0.29","0.34","0.37","0.64","0.95","98.32191781","0.19","0.2","0.21","0.21","0.13","0.13","0.11","0.19","0.19","0.18","0.19","0.2","0.18","0.063176945","",""
"100127","Metro Van - Surrey","BC","72nd Ave. And 190 St.","49.13292694","-122.6942215","79","1HR","0.05","0.1","0.12","0.14","0.16","0.18","0.2","0.24","0.29","0.34","0.67","0.84","99.05251142","0.17","0.16","0.17","0.15","0.13","0.11","0.1","0.16","0.17","0.16","0.16","0.17","0.15","0.055018439","",""
"100128","Metro Van - Richmond","BC","10371 Aragon Rd","49.14143753","-123.1082153","4","1HR","0.06","0.09","0.11","0.13","0.16","0.18","0.24","0.31","0.41","0.49","0.74","1.16","97.89954338","0.2","0.17","0.18","0.15","0.12","0.1","0.09","0.13","0.16","0.17","0.16","0.21","0.15","0.081207794","",""
"100132","Metro Van - North Vancouver","BC","16th St. & Jones Ave","49.32399368","-123.0834961","71","1HR","0.08","0.14","0.16","0.18","0.21","0.23","0.27","0.32","0.39","0.45","0.73","1.03","99.39497717","0.21","0.22","0.21","0.19","0.16","0.16","0.16","0.23","0.22","0.2","0.2","0.21","0.2","0.067229494","",""
"100134","Metro Van - Richmond","BC","3153 Templeton Street","49.18626404","-123.15242","1","1HR","0.07","0.12","0.15","0.17","0.21","0.24","0.3","0.37","0.46","0.55","0.74","0.93","99.65753425","0.24","0.22","0.22","0.18","0.16","0.14","0.12","0.18","0.21","0.21","0.22","0.25","0.2","0.086734764","",""
"100140","Metro Van - Delta","BC","411 Milsom Wynd","49.00987625","-123.0820007","52","1HR","0.06","0.09","0.11","0.12","0.14","0.15","0.17","0.2","0.23","0.26","0.49","1.85","99.61187215","0.14","0.14","0.15","0.12","0.11","0.1","0.08","0.13","0.14","0.14","0.15","0.15","0.13","0.044304813","",""
"100141","Metro Van - Vancouver","BC","1290 East 11th Ave,","49.26026535","-123.077774","29","1HR","0.09","0.16","0.21","0.27","0.34","0.4","0.51","0.64","0.87","1.04","1.44","1.92","97.5456621","0.39","0.32","0.31","0.27","0.23","0.23","0.22","0.31","0.35","0.37","0.36","0.41","0.31","0.174934174","",""
"100304","Victoria","BC","Sj Willis School, 923 Topaz Ave.","48.44194031","-123.3631668","29","1HR","0","0.1","0.12","0.14","0.17","0.21","0.28","0.37","0.53","0.67","0.92","1.15","88.94977169","0.24","0.2","0.23","0.17","0.14","0.13","0.11","0.17","0.2","","0.15","0.17","0.17","0.106152936","",""
"100703","Kelowna","BC","1450 Klo Road","49.86211777","-119.4674606","","1HR","0.03","0.14","0.18","0.22","0.28","0.32","0.4","0.55","1.21","1.82","2.41","2.63","92.10045662","0.24","0.22","0.23","0.18","0.16","0.15","0.46","0.6","0.32","","0.26","0.23","0.28","0.255727584","",""
"101005","Metro Van - Abbotsford","BC","1073 Columbia Street","49.02155304","-122.3265228","65","1HR","0.05","0.1","0.11","0.12","0.14","0.15","0.18","0.2","0.24","0.28","0.7","0.87","99.73744292","0.15","0.13","0.15","0.14","0.12","0.11","0.1","0.16","0.15","0.15","0.13","0.12","0.13","0.047275694","",""
"101101","Metro Van-Chilliwack","BC","46360 Airport Road","49.15584946","-121.9402771","12","1HR","0.07","0.12","0.14","0.16","0.18","0.2","0.23","0.27","0.34","0.44","1.08","1.27","98.90410959","0.18","0.17","0.19","0.16","0.15","0.13","0.13","0.24","0.18","0.18","0.18","0.17","0.17","0.079238469","",""
"101501","Metro Van - Maple Ridge","BC","23124 118th Avenue","49.21493912","-122.5820541","50","1HR","0.08","0.13","0.15","0.17","0.2","0.22","0.25","0.29","0.36","0.45","0.82","0.89","99.5890411","0.21","0.2","0.2","0.18","0.17","0.14","0.13","0.21","0.19","0.19","0.19","0.21","0.19","0.069430362","",""
"129003","Yellowknife","NT","52nd Ave & 49t Street, Sir John Franklin High School","62.45206833","-114.3639984","193","1HR","0","0.12","0.14","0.16","0.18","0.2","0.28","0.38","0.54","0.58","0.96","1.51","74.44063927","0.2","0.21","0.19","0.17","0.14","0.12","0.17","","0.18","0.17","","0.32","0.19","0.096498945","",""
"129203","Inuvik","NT","Bompas Road (Block21, Lot 4084)","68.35701752","-133.7140503","30","1HR","0","0.1","0.16","0.23","0.29","0.35","0.4","0.46","0.54","0.6","0.98","1","22.78538813","0.15","0.33","0.26","","","","","","","","","","","","",""
"129601","Fort Smith","NT","95 Conibear Crescent","60.00455093","-111.8932419","358","1HR","0","0.14","0.3","0.45","0.59","0.67","0.8","0.94","1.27","1.58","2.36","2.58","34.57762557","0.31","0.53","0.7","0.4","","","","","","","","","","","",""
************8HR************
"NAPS ID","City","P/T","Location","Latitude","Longitude","Elevation","ID","Minimum","10th Percentile","30th Percentile","50th Percentile","70th Percentile","80th Percentile","90th Percentile","95th Percentile","98th Percentile","99th Percentile","99.9th Percentile","Maximum","Percent Completeness","January","February","March","April","May","June","July","August","September","October","November","December","Mean","Standard Deviation","",""
"010102","St. John's","NL","354 Water Street","47.56037903","-52.71147156","7","8HR","0","0.1","0.1","0.1","0.2","0.2","0.2","0.2","0.3","0.3","0.5","0.6","99.06392694","0.15","0.12","0.13","0.15","0.12","0.11","0.12","0.15","0.17","0.14","0.12","0.11","0.13","0.055222009","",""
"010401","Mount Pearl","NL","Old Placentia Road","47.50513077","-52.79476166","135","8HR","0.1","0.1","0.1","0.1","0.2","0.2","0.2","0.2","0.2","0.3","0.5","0.5","67.29452055","0.16","0.16","0.21","0.18","0.12","0.1","0.11","0.15","","","","","","","",""
"010501","Grand Falls - Windsor","NL","Scott Avenue","48.92695999","-55.65966034","62","8HR","0","0.1","0.1","0.1","0.2","0.2","0.2","0.2","0.2","0.3","0.3","0.4","91.57534247","0.15","0.16","0.19","0.14","0.1","0.1","0.09","0.15","0.14","0.12","0.12","0.19","0.14","0.053282507","",""
"010602","Corner Brook","NL","Macpherson Ave","48.95223999","-57.92206955","100","8HR","0","0.1","0.1","0.2","0.2","0.2","0.2","0.3","0.4","0.5","0.6","0.6","97.61415525","0.16","0.11","0.2","0.2","0.17","0.1","0.09","0.15","0.1","0.16","0.17","0.2","0.15","0.088548644","",""
"010901","Burin","NL","18 Hwy 220 (Main St.)","47.09899139","-55.19852066","1","8HR","0","0.1","0.1","0.1","0.1","0.1","0.2","0.2","0.2","0.2","0.2","0.3","87.6369863","0.11","0.12","0.13","0.12","0.1","0.11","0.1","","0.11","0.1","0.1","0.1","0.11","0.030566349","",""
"030113","Halifax","NS","1672 Granville Street","44.64710999","-63.5736618","28","8HR","0","0","0.1","0.1","0.1","0.1","0.1","0.2","0.2","0.2","0.3","0.3","98.29908676","0.08","0.09","0.1","0.09","0.07","0.06","0.08","0.12","0.1","0.1","0.13","0.12","0.09","0.046775729","",""
"030310","Sydney","NS","71 Welton Street","46.14221954","-60.17251968","27","8HR","0","0","0.1","0.1","0.1","0.1","0.1","0.2","0.2","0.3","0.4","0.4","97.71689498","0.09","0.06","0.09","0.03","0.02","0.05","0.06","0.11","0.11","0.12","0.13","0.12","0.08","0.061021296","",""
"040209","Saint John","NB","8 Castle Street","45.28028107","-66.05610657","41","8HR","0","0.1","0.1","0.2","0.2","0.2","0.2","0.2","0.3","0.3","0.4","0.4","89.23515982","0.15","0.15","","0.17","0.16","0.15","0.15","0.2","0.19","0.18","0.17","0.19","0.17","0.051701932","",""
"040302","Moncton","NB","5 Thanet Street","46.10157776","-64.78965759","9","8HR","0.1","0.1","0.2","0.2","0.2","0.2","0.3","0.3","0.4","0.4","0.6","0.7","99.543379","0.21","0.2","0.21","0.2","0.17","0.15","0.17","0.21","0.22","0.22","0.23","0.2","0.2","0.062692791","",""
"050109","Montréal","QC","2495 Duncan / Decarie, Mt-Royal","45.5026474","-73.66390991","41","8HR","0.1","0.2","0.2","0.2","0.3","0.3","0.4","0.4","0.4","0.5","0.7","0.7","99.64611872","0.25","0.28","0.25","0.21","0.21","0.22","0.24","0.28","0.26","0.27","0.29","0.25","0.25","0.08078048","",""
"050113","Laval","QC","1160 Boul Pie-Ix","45.54746246","-73.7483139","35","8HR","0.1","0.1","0.2","0.2","0.2","0.2","0.3","0.3","0.4","0.4","0.6","0.7","99.5890411","0.24","0.26","0.22","0.18","0.16","0.16","0.19","0.22","0.21","0.23","0.22","0.23","0.21","0.075347579","",""
"050128","Montréal","QC","90-A Rue Herve-Saint-Martin, Dorval","45.46832275","-73.74119568","33","8HR","0.1","0.1","0.2","0.2","0.2","0.2","0.3","0.3","0.3","0.4","0.5","0.6","99.57762557","0.22","0.23","0.19","0.17","0.14","0.14","0.17","0.2","0.2","0.21","0.19","0.21","0.19","0.064414647","",""
