*DESCRIPTION
*1HR
*8HR
*24HR
*DMAX1HR
*DAILYMEAN
************DESCRIPTION************
"File Generated On:","2/11/2026"
"",""
"Annual Summary Report",""
"Pollutant: NO2",""
"Units: ppb",""
"Day: from midnight to midnight.",""
"All data reported in standard local time",""
" ",""
"Reporting Criteria for 1hr report:",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% of the hours during the month have valid measurements",""
"Annual average and standard deviation are reported if 50% of hours in year are valid and each quarter has at least 2 valid months",""
" ",""
"Reporting Criteria for 8hr report:",""
"Running 8 hour averages are calculated with reporting hour being end hour (eg. 8pm = average of 1pm to 8pm)",""
"8 hour averages are valid if at least 6 of the 8 hours are valid",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% of the hours during the month have valid running 8-hour average",""
"Annual average and standard deviation are reported if 50% of running 8-hour averages are valid and each quarter has at least 2 valid months",""
" ",""
"Reporting Criteria for 24hr report:",""
"Running 24 hour averages are calculated with reporting hour being end hour (eg. 8pm = 24 hour average from 9pm previous day to 8pm)",""
"24 hour averages are valid if at least 18 of the 24 hours are valid",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% of the hours during the month have valid running 24-hour average",""
"Annual average and standard deviation are reported if 50% of running 24-hour averages are valid and each quarter has at least 2 valid months",""
" ",""
"Reporting Criteria for DMax1hr report:",""
"Daily max 1-hour only valid if at least 18 of 24 hours have valid data",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% days have a valid daily 1-hr max",""
"Annual average and standard deviation are reported if 50% of days have valid daily 1-hr max and each quarter has at least 2 valid months",""
" ",""
"Reporting Criteria for DailyMean report:",""
"Daily means are valid if at least 18 of the 24 hours are valid",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% days have a valid daily mean",""
"Annual average and standard deviation are reported if 50% of days have daily mean and each quarter has at least 2 valid months",""
************1HR************
"NAPS ID","City","P/T","Location","Latitude","Longitude","Elevation","ID","Minimum","10th Percentile","30th Percentile","50th Percentile","70th Percentile","80th Percentile","90th Percentile","95th Percentile","98th Percentile","99th Percentile","99.9th Percentile","Maximum","Percent Completeness","January","February","March","April","May","June","July","August","September","October","November","December","Mean","Standard Deviation","",""
"030118","Halifax","NS","1649 Barrington Street","44.646425","-63.573383","18","1HR","0.1","1.2","2.8","4.3","6.5","8.4","11.1","13.3","17.4","22.5","30.2","30.2","3.093607306","","","","","","","","","","","","","","","",""
"030120","Dartmouth","NS","341 Cherrybrook Road","44.7198","-63.48076","68","1HR","0","0","0.4","0.7","1.3","1.7","2.8","4","5.9","7.4","12.9","19.1","98.63013699","1.4","1.6","0.7","1.2","1.2","1.1","1.2","1.4","0.6","1","1","1.7","1.2","1.485260316","",""
"030201","Port Hawkesbury","NS","18 Embree Street","45.614161","-61.362356","14","1HR","0","0.1","0.6","1.1","2.1","3.2","5.9","9.9","17","22.6","40.5","59.1","98.18493151","3","2.7","2","3.3","2.6","1.6","1.3","1.6","1.5","2.9","2.9","4.4","2.5","4.269030073","",""
"030310","Sydney","NS","71 Welton Street","46.14222","-60.17252","27","1HR","0","0.5","1.1","1.8","2.8","3.7","5.5","7.8","11.7","15.4","25.7","36.7","99.02968037","3.5","3.5","2.4","2.8","2.2","1.8","1.6","1.9","2.3","3.4","2.7","3.5","2.6","2.916231251","",""
"030901","Pictou","NS","91 Beeches Road","45.681744","-62.696575","12","1HR","0","0","0.4","0.7","1.2","1.7","2.7","4.1","5.7","7.1","13.7","20.4","97.20319635","1.3","1.5","0.5","1.2","0.8","0.8","1.2","1.1","1","1","1.2","2.2","1.1","1.490054792","",""
"031101","Kentville","NS","32 Main Street","45.067284","-64.477425","60","1HR","0","0","0.3","0.5","0.9","1.2","1.9","2.7","4.2","5.9","10.9","20.3","98.63013699","1.2","0.8","0.5","0.6","0.8","0.6","0.7","0.9","0.8","0.7","1.2","1.2","0.8","1.161130027","",""
"040104","Fredericton","NB","486 Needham Street","45.957289","-66.645236","10","1HR","0","0","0","0.5","1.4","2.2","4.6","8.7","16.1","22.9","33.5","39.4","99.64611872","3.6","3.7","0.7","0.4","0.3","0.2","0.5","1.5","1.6","2.1","3.4","4","1.8","4.041100845","",""
"040203","Saint John","NB","Mountain Road","45.308762","-66.008384","41","1HR","0","0","0.3","1.1","2.5","3.9","6.4","9.3","13.8","17.1","24.5","37.4","99.93150685","3.2","3.7","1","2","2.2","2.4","3.6","3","1.8","2.1","1.4","2.3","2.4","3.471778438","",""
"040207","Saint John","NB","476 Lancaster Avenue W.","45.252898","-66.080065","59","1HR","0","0","0.6","1.3","2.8","4.3","7.6","10.9","15.3","17.5","24.4","31.4","97.55707763","4.5","3.7","1.5","1.5","2","2.8","2.7","1.9","1.9","2.5","3.1","5.5","2.8","3.789325711","",""
"040209","Saint John","NB","8 Castle Street","45.28028","-66.05611","41","1HR","0","0","1.3","2.4","4.2","5.9","9.4","13.4","19","22.3","30.3","40.9","99.89726027","3.8","4.6","2.5","4.1","4.6","3.6","4.3","4.5","3.8","3.3","3.7","4.3","3.9","4.566733943","",""
"040302","Moncton","NB","5 Thanet Street","46.101578","-64.789661","9","1HR","0","0.1","1","1.8","3.3","4.8","7.7","12.6","20.9","24.7","33.6","39.4","99.87442922","4.7","6.3","2.9","2.9","1.9","1.5","1.5","2.3","2.9","3.2","4.6","6","3.4","4.703134505","",""
"041302","Bathurst","NB","1255 Rough Waters Drive","47.609693","-65.633509","16","1HR","0","0","0.2","0.7","1.3","1.8","3","4.5","6.7","8.8","19.3","26.9","99.94292237","1.9","1.8","1.2","1","0.7","0.6","0.9","0.9","0.8","0.9","1.6","2.4","1.2","1.882120042","",""
"041501","Edmundston","NB","19 Queen St.","47.363195","-68.322302","159","1HR","0","0.6","1.7","3","5","6.9","10.3","14.2","19.6","23.9","35","45.1","99.9543379","8","7.2","4","5.1","3.8","2.8","2.5","3.2","3.4","3.1","4.1","7","4.5","4.801072311","",""
"050103","Montréal","QC","1050 A, Boul. Saint-Jean-Baptiste","45.641026","-73.499682","19","1HR","0.3","2.3","4.3","6.7","10.1","12.9","18.1","23.4","28.9","33.5","48.1","59.4","98.02511416","13.2","14","7.2","7.6","8.6","7.5","8.3","7.6","6.4","6.3","8.7","9.9","8.7","7.004315956","",""
"050109","Montréal","QC","2495 Duncan / Decarie, Mt-Royal","45.502648","-73.663913","41","1HR","0.6","4.2","7.7","11.5","16.6","20.7","27.1","32.9","40.3","44","53.2","55.6","99.02968037","21.2","21.4","13.4","13.5","13.3","11.1","10.7","11","9.2","10.6","13.8","17.5","13.8","9.400874063","",""
"050113","Laval","QC","1160 Boul Pie-Ix","45.547463","-73.748317","35","1HR","0.1","1.3","2.6","4.6","8.1","11.6","18.1","25.8","34.2","38.3","46.6","53","98.64155251","14.3","13.5","7.4","5.5","5.9","4.3","4","5","5.8","5.6","8.6","11.6","7.5","8.056705754","",""
"050119","Longueuil","QC","Face Au 1819 Rue Victoria","45.52207","-73.4881","32","1HR","0.2","1.9","3.5","5.5","8.8","11.7","16.1","21.7","29.8","35","46.7","52.9","96.80365297","12.3","13","8.1","6.5","7.6","6","4.9","5.5","5.5","5.4","8.4","10.6","7.7","6.958065762","",""
"050122","Brossard","QC","En Face Du 8400 Avenue Sorbonne","45.448663","-73.480819","17","1HR","0.2","1.4","2.7","4.1","6.4","8.6","13","18.3","25.5","31","43.6","47.3","96.09589041","9.4","9.5","6.4","4.4","5.2","4.5","4","4.3","4.4","5.1","6.7","8.5","6","5.953661523","",""
"050126","Montréal","QC","20965 Ch. Sainte-Marie","45.426542","-73.928929","39","1HR","0","0.6","2","3.7","6.7","9.5","14.9","20.5","28","31.7","38.8","42.9","75.17123288","10.2","8.6","3.9","4.1","4.8","3.5","4.1","","","","6.6","9.2","","","",""
"050128","Montréal","QC","90-A Rue Herve-Saint-Martin, Dorval","45.468322","-73.741198","33","1HR","0","2","4","6.6","11","15.3","22","28.1","34.8","38.8","50.5","70","97.94520548","14.9","16.1","10.4","7.3","8","5.7","6.1","7.1","7.6","7.4","10.9","15.3","9.6","8.634569909","",""
"050129","Montréal","QC","12400 Wilfrid-Ouellette (R-D-P)","45.651691","-73.573825","29","1HR","0.3","1.5","2.8","4.4","7.1","9.7","14.8","19.9","28.1","33.1","42.9","49.4","94.69178082","10.8","12","5.1","5.2","5.4","4.8","4.9","5.8","5.5","4.8","7.4","8.6","6.6","6.51059123","",""
"050133","Montréal","QC","8200a Rue Chenier, Arena Chenier","45.60176","-73.541992","41","1HR","0.4","2.2","4.1","6.3","10.2","13.4","19.1","24.6","30.6","34.6","43.6","48.6","97.84246575","13.8","14.2","8","6.9","7.6","6.2","6.3","7.5","6.6","7.1","9.6","12.1","8.8","7.386489621","",""
"050134","Montréal","QC","2580 Saint-Joseph Est","45.54271","-73.57176","53","1HR","0.3","3.2","5.5","8","12","15.4","21","26.3","33.6","37.2","46.4","52.1","98.84703196","16.5","16.5","10.4","8.3","8.6","7.1","7.2","8.2","8.2","8.4","11.4","14.1","10.4","7.702625596","",""
"050135","Montréal","QC","4240 Rue Charleroi","45.5934","-73.63726","41","1HR","0.3","2.8","4.6","6.6","10.3","13.8","20.2","26","32.2","35.7","45.2","60.1","98.67579909","16.2","15.8","8.9","7.3","7.3","5.5","5.6","6.5","6.9","6.9","11.1","14.2","9.3","7.60560521","",""
"050136","Montréal","QC","75 Rue Ontario Est","45.512189","-73.566842","32","1HR","0.8","4.2","6.5","9.2","13","16.3","22.1","26.9","34","38.1","47","48.6","97.6826484","19.2","17.4","12.5","9.1","9.1","7.4","7.6","8.1","8.9","9.3","12.3","15.5","11.4","7.6420252","",""
"050137","Terrebonne","QC","Rues Vaillant Et De Grand-Champ","45.70476","-73.65776","34","1HR","0.1","0.9","1.9","3.2","5.6","7.7","11.9","16.4","22.6","26.6","34.9","44.4","98.83561644","8.8","8.8","3.8","3.5","3.8","3","3.5","4.4","4.3","4","5.8","7.9","5.1","5.396771594","",""
"050138","Montréal","QC","1540 Roberval","45.464611","-73.582583","25","1HR","0.7","3.2","5.5","8.4","12.4","15.6","21.5","27.5","33.9","37.1","46.3","49.3","98.60730594","17.1","16.1","12.8","9.1","8.2","7.3","6.4","7","7","9.3","12.7","15","10.6","7.872475568","",""
"050204","Gatineau","QC","255 St-Redempteur, Hull","45.435987","-75.723429","62","1HR","0.1","0.9","1.9","3.4","6","8.6","12.9","18","24.2","29.3","40.1","44.6","99.56621005","9.9","11","4","4.3","4.2","3.4","3.2","3","3.5","4.3","7.1","9","5.5","5.968873224","",""
"050308","Québec","QC","600 Rue Des Sables","46.821177","-71.220495","8","1HR","0","1.6","3.6","6.2","10.2","13.1","18.4","25.6","35.8","39.7","52.2","57.4","97.10045662","13.8","14.5","7.8","8.1","7.2","5.4","5.5","5.4","6.5","7.7","9.9","12.8","8.7","8.207093826","",""
"050310","Québec","QC","1150 Boul. Rene-Levesque O.","46.794873","-71.246387","69","1HR","7.5","8.6","12.1","19.4","24.1","25.9","26.2","27.3","30.3","30.3","30.3","30.3","0.262557078","","","","","","","","","","","","","","","",""
"050311","Québec","QC","1465, Rue Felix-Antoine-Savard","46.774167","-71.369722","26","1HR","5.1","5.5","8.5","10.7","19.8","22.3","24.1","25.7","27.5","27.5","27.5","27.5","0.262557078","","","","","","","","","","","","","","","",""
"054401","Saint-Anicet","QC","1128 De La Guerre","45.120624","-74.2896","50","1HR","-0.2","0.5","1","1.5","2.5","3.5","5.4","8","13","16.8","29.8","34.4","90.61643836","4.8","3.3","1.7","","2.3","2.5","2.4","1.9","1.7","2","2.2","3.8","2.5","3.186127371","",""
"055301","Saint-Jean-Sur-Richelieu","QC","Ferme Exp., 1134 Route 219","45.29413","-73.34857","35","1HR","0","0.7","1.4","2.1","3.3","4.3","6.4","9.5","13.9","16.7","23.4","27.6","96.07305936","4.4","3.8","2.2","1.5","2.4","4.6","3.8","3.1","2.2","2.2","3.2","3.5","3.1","3.18510052","",""
"055702","Lévis","QC","200 Rue Des Commandeurs","46.806029","-71.167506","106","1HR","0.1","1.1","2.1","3.4","5.7","7.9","11.9","16.6","22.3","26.7","38","48.9","97.85388128","8","8.6","3.5","4.8","4.3","4.2","3.8","3.8","4.3","4.2","5.1","8.9","5.3","5.421841611","",""
"060104","Ottawa","ON","Rideau & Wurtemburg","45.43433","-75.676","68","1HR","0.4","1.8","3.1","4.8","7.8","10.9","16.5","21.9","28.4","33.1","42","49.6","99.78310502","13.3","14.3","6.2","6.6","5.4","4.1","3.8","3.9","4","5.2","9.3","11.5","7.3","6.798684507","",""
"060204","Windsor","ON","467 University Ave. West","42.315778","-83.043667","176","1HR","-0.4","3.7","6.2","8.8","12.7","16","22","26.5","32.2","37.4","46.2","49.1","95.51369863","16.8","15.4","11.8","11.6","9.9","7.3","6.8","7.9","7.6","9.7","11.3","15.1","11","7.634761167","",""
"060211","Windsor","ON","College & South St. / 928 South St.","42.292889","-83.073139","180","1HR","-0.5","2.1","4.2","6.7","10.4","13.4","18.2","23.2","29.1","34.2","45.7","54.3","99.49771689","12.5","12","9.1","8.9","7.4","5.8","5.7","6","7.1","8.3","9.9","12.7","8.8","7.148863946","",""
"060304","Kingston","ON","Near 23 Beechgrove Lane","44.21987","-76.52113","84","1HR","0","1.2","1.9","2.7","4.3","5.6","8.6","12.3","19.1","25.5","37.3","45.6","99.07534247","8.4","6.9","3.6","4.1","3.4","2.7","2.4","2.8","2.6","3.3","4.7","5.9","4.2","4.576738963","",""
"060410","Toronto","ON","Lawrence & Kennedy","43.74792","-79.27406","168","1HR","0.7","3.1","5.5","8","12.2","15.6","21.8","27.3","34.6","39.7","47.3","52.8","99.10958904","15.7","16","9.1","10.9","9.3","7.7","7.8","7.8","6.8","9.4","12.1","14.4","10.5","8.099396236","",""
"060430","Toronto","ON","125 Resources Road","43.709444","-79.5435","141","1HR","0.6","4.4","8.2","12.2","17.4","21.3","27.5","33.5","40.4","44.9","54.4","62.8","99.49771689","20","20.5","13.6","15.7","14.3","11","10.6","10.9","9.6","12.7","16.2","18.1","14.4","9.454739549","",""
"060433","Toronto","ON","Bay/Wellesey St.","43.66417","-79.38722","105","1HR","1.1","4.5","7.1","9.7","13.7","16.6","21.7","26.9","32.6","36.7","47","52","99.28082192","15.3","15.9","10.9","12.1","12.3","9.9","9.3","9.3","8.4","10.9","12.7","14.5","11.8","7.365501814","",""
"060434","Mississauga","ON","3359 Mississauga Road","43.54697","-79.65869","105","1HR","0.2","1.8","3.3","5.3","8.4","10.7","15.3","20.1","26","29.4","46.7","53.3","99.41780822","10.7","10.6","6.7","7.1","7.2","5.8","5.4","5.2","5","6.1","8.3","9","7.2","6.232326012","",""
"060435","Toronto","ON","461 Kipling Avenue","43.610761","-79.52194","92","1HR","1.3","5.3","8.6","12.4","17.4","21.4","28.1","33.9","41.3","44.8","53.5","61.4","99.53196347","18.8","19.4","13.4","16","16.3","13.3","12.6","12.1","10.2","13.1","14.7","17.4","14.7","9.365825399","",""
"060438","Toronto","ON","401w - 125 Resources Rd.","43.711106","-79.543425","139","1HR","1.1","5.6","11.5","17.4","23.8","27.8","33.3","37.5","42.9","46.6","57.2","62.5","97.9109589","22.4","23.6","19.6","22.6","19.4","15.5","15","16.2","12.9","17.3","20","20.3","18.6","10.56382113","",""
"060440","Toronto","ON","4905 Dufferin Street","43.78042","-79.46752","","1HR","0.2","2.8","4.9","7.7","12.1","15.8","22.1","28.4","34.1","37.9","49.2","53.7","98.53881279","16.3","13.9","7.2","10.6","9.8","6.9","7.5","7.3","6.5","10.3","13.2","14.9","10.4","8.265611954","",""
"060450","Brampton","ON","109 Mclaughlin Rd. S.","43.669567","-79.76567","217","1HR","0.1","1.7","3.1","5.3","8.9","12.4","19","25.9","32.7","37","46.7","52.4","99.79452055","11.4","11.4","7.8","8.5","7.9","6.3","5.2","5.1","6.1","7.5","9.6","11.1","8.1","7.89532317","",""
"060512","Hamilton","ON","Elgin & Kelly","43.25778","-79.86167","90","1HR","1.1","3.5","6.2","9.3","14","17.6","23.2","28.6","34.2","38.9","45.7","50.4","99.74885845","13.8","13.5","10.9","11.8","16","11","8.9","7.2","9.2","10.1","13","14.2","11.6","8.155879885","",""
"060513","Hamilton","ON","Vickers Rd. & East 18th. St.","43.22942","-79.86278","209","1HR","0.3","2.1","3.6","5.7","8.8","11.5","16.4","21","28.3","33","42.1","57.3","99.15525114","9.7","10.1","8.1","8","10.1","6.8","5.2","4.9","5.5","6.4","8.7","9.7","7.8","6.574380805","",""
"060515","Hamilton","ON","Main St. & Hwy 403","43.25744","-79.90775","96","1HR","0.8","3.4","5.7","8.5","13","16.6","22.5","27.7","34.2","37.9","45","47.9","99.16666667","12.9","12.9","12.2","12.1","14.2","10.2","8.6","7","8.3","8.8","12.2","12.8","11","8.005649717","",""
"060610","Sudbury","ON","155 Elm Street","46.49194","-81.00311","271","1HR","-0.3","1.7","2.6","4","6.6","8.9","13.9","21.2","32.4","39.4","49","59.1","98.78995434","10.2","12.8","6","7.6","5","3.5","3.5","3.9","4.1","4.6","7.1","10.5","6.5","7.22111783","",""
"060709","Sault Ste. Marie","ON","443 Northern Ave., Sault College","46.53319","-84.30992","244","1HR","0.3","1.2","1.9","2.8","4.6","6.3","9.6","13","17.8","21.2","35.3","43.3","99.6803653","7.4","7.3","4.4","5","4.5","2.8","2.9","2.6","2.4","3.1","4.3","5.9","4.4","4.30615153","",""
"060809","Thunder Bay","ON","421 James Street South","48.37939","-89.29017","192","1HR","0.4","1.9","3.3","5.1","8.2","11","16.4","22.1","30.5","34.5","45","50.9","98.84703196","11.6","13.3","11","9.4","6.6","4.7","4.5","4","3.8","5.2","6.6","9.2","7.5","6.930388015","",""
"060904","London","ON","42 St. Julien Street","42.97446","-81.20086","244","1HR","-0.7","1.7","2.9","4.2","6.1","7.6","10.5","13.9","19","23.8","34.2","39.4","98.74429224","7.3","7.2","4.5","6.2","5.5","4.1","4.3","3.4","3.5","4.9","6","8.4","5.4","4.426067384","",""
"061007","Sarnia","ON","1300 Tashmoo Ave./ Lasalle Line","42.912545","-82.416816","180","1HR","0.7","2.1","3.4","4.8","6.8","8.5","11.3","14.1","17","19.8","28.6","42.1","99.40639269","8.4","8.2","5","5.3","7.4","6","5.4","4.4","3.9","4.8","5.2","7","5.9","4.001401594","",""
"061009","Sarnia","ON","700 Christina St. N.","42.990263","-82.395341","182","1HR","-0.3","1.6","3.2","5.3","9","12.1","17.1","21.4","26.7","31.1","41.8","46.2","99.18949772","11.1","10.7","4.6","7.1","8.8","5.7","6.5","6.2","5.2","7.2","7.3","10.6","7.6","6.709533488","",""
"061104","Peterborough","ON","10 Hospital Drive","44.301833","-78.346386","226","1HR","-0.2","0.9","1.7","2.8","4.8","6.4","9.8","14.2","20.2","25.4","39","42.9","98.80136986","8.4","8","2.5","3.5","3.6","2.5","2.7","2.9","2.8","4","6","7","4.5","4.883124443","",""
"061201","Cornwall","ON","Bedford & Third St.","45.017981","-74.735314","55","1HR","-0.2","1","1.7","2.7","4.8","6.9","11.8","18.9","27.1","32.5","44.9","55.3","99.07534247","9.7","8.2","5.5","3.2","3.3","2.8","2.2","2.5","3","4","6.2","10.1","5.1","6.351869179","",""
"061302","St. Catharines","ON","62 Argyle Crescent/ Pump Stn.","43.16006","-79.23475","105","1HR","-0.1","1.8","3","4.4","6.6","8.5","12.1","16.5","21.9","26.5","35.2","40.8","99.12100457","7.6","7.5","5.8","6.7","5.8","4.8","4","3.9","4.2","4.9","7.6","9.2","6","5.079356342","",""
"061402","Brantford","ON","324 Grand River Ave.","43.13861","-80.29264","205","1HR","0.5","1.6","2.6","3.8","5.8","7.4","10.4","13.9","18.6","21.9","30","34.8","99.24657534","7.4","6.8","5","4.6","5.1","4.8","4","3.6","3.7","3.9","5.8","7.6","5.2","4.276103359","",""
"061502","Kitchener","ON","West Ave. & Homewood","43.44383","-80.50381","325","1HR","0.3","1.7","2.8","4","6.4","8.3","11.9","16.1","22.7","26.9","40.8","46.2","98.55022831","9.9","8.6","4.3","5.8","5","4","3.5","3.5","3.8","5.5","7.2","8.7","5.8","5.230177535","",""
"061603","Oakville","ON","8th Line And Glenashton Dr., Halton Reservoir","43.48692","-79.70228","165","1HR","0.6","2.4","4","6.2","9.8","12.5","17.7","23.5","30","35.3","51.7","59.1","99.7716895","11.4","12.5","7.2","7.7","8.7","6.7","6.6","6.3","7.5","7.4","9.1","11.3","8.5","7.152224209","",""
"061703","Oshawa","ON","Britannia Ave W, Uofontario Property","43.95222","-78.9125","49","1HR","0","0.8","1.5","2.6","4.4","5.8","8.4","11.1","14.6","16.9","26.9","33.6","89.38356164","","7.1","3","3.8","4.8","3","2.9","2.7","2.3","3.2","4","5.4","3.8","3.595756154","",""
"061802","Guelph","ON","Exhibition Park & Clark St. W.","43.551636","-80.264156","330","1HR","0.2","1.7","2.8","4.1","6.3","8.3","12.2","16.7","23.3","27.6","37","40.6","99.21232877","9.8","9.5","4.6","6","5.2","4","3.8","3.7","4","5.2","6.7","8.2","5.9","5.31968152","",""
"062001","North Bay","ON","540 Chippewa St. W./Dept. Of National Defence","46.32323","-79.44928","219","1HR","0.4","1.1","1.7","2.6","4.6","6.8","11.3","17.3","27.2","32.8","45.5","49.1","99.61187215","7.8","10.6","3.9","5.8","4.2","3","2.8","2.8","3","3","5.3","7.4","4.9","6.186281346","",""
"062601","Simcoe","ON","Experimental Farm","42.85685","-80.26964","236","1HR","-0.2","0.8","1.6","2.4","3.4","4.2","5.8","7.5","10","12.2","19.4","26.2","99.64611872","4.1","4","2.1","2.1","3.6","2.5","2.1","1.4","2","2.7","3.6","5.4","3","2.390852482","",""
"063001","Burlington","ON","North Shore Blvd E. And Lakeshore Rd.,","43.314575","-79.802756","78","1HR","0.2","2.7","5","7.4","11","13.8","18.9","23.9","30","34.1","46.1","53.9","99.38356164","11.8","12.3","7.8","8.9","9.7","7.7","8.4","8.6","7.4","9.2","9.7","11.1","9.4","7.083335628","",""
"063701","Grand Bend","ON","Point Blake Conservation Area","43.333186","-81.742822","185","1HR","0.4","1","1.6","2.5","3.7","4.6","6.5","8.4","10.9","12.9","21.2","29.1","98.49315068","5.5","4.9","2","2.5","3.9","2.6","3.2","2.8","2","2.4","2.7","4.5","3.2","2.6264428","",""
